Date,Ticker,Adj Close,Close,High,Low,Open,Volume,rolling_volume,greater_than_rolling_mean
2023-11-01,RVNL.NS,153.0,153.0,155.64999389648438,152.60000610351562,155.0,7934752.0,16567047.476190476,0.0
2023-11-02,RVNL.NS,154.0500030517578,154.0500030517578,155.75,153.35000610351562,155.0,6654814.0,15554671.857142856,0.0
2023-11-03,RVNL.NS,154.0,154.0,155.6999969482422,153.39999389648438,155.0500030517578,8110790.0,15048592.38095238,0.0
2023-11-06,RVNL.NS,154.5,154.5,157.3000030517578,154.0500030517578,155.0,9802051.0,15229363.95,0.0
2023-11-07,RVNL.NS,156.14999389648438,156.14999389648438,158.5,154.39999389648438,155.3000030517578,10398420.0,14999319.0,0.0
2023-11-08,RVNL.NS,162.0500030517578,162.0500030517578,162.9499969482422,156.3000030517578,156.89999389648438,20438743.0,14933934.80952381,0.0
2023-11-09,RVNL.NS,160.6999969482422,160.6999969482422,164.35000610351562,160.0,163.0,12066384.0,14707595.238095239,0.0
2023-11-10,RVNL.NS,156.1999969482422,156.1999969482422,158.9499969482422,155.3000030517578,157.60000610351562,10860264.0,14824957.095238095,0.0
2023-11-13,RVNL.NS,156.89999389648438,156.89999389648438,157.9499969482422,156.60000610351562,157.75,5658184.0,14108661.55,0.0
2023-11-15,RVNL.NS,160.5500030517578,160.5500030517578,162.89999389648438,158.60000610351562,162.0,10489711.0,14230769.45,0.0
2023-11-16,RVNL.NS,158.4499969482422,158.4499969482422,160.6999969482422,158.14999389648438,160.14999389648438,5767081.0,12525481.25,0.0
2023-11-17,RVNL.NS,166.85000610351562,166.85000610351562,169.0,158.10000610351562,158.75,49242214.0,14380876.55,0.0
2023-11-20,RVNL.NS,164.6999969482422,164.6999969482422,169.60000610351562,164.0500030517578,167.64999389648438,15508870.0,14606183.578947369,0.0
2023-11-21,RVNL.NS,166.89999389648438,166.89999389648438,171.10000610351562,165.3000030517578,165.60000610351562,18276062.0,14789677.5,0.0
2023-11-22,RVNL.NS,165.8000030517578,165.8000030517578,167.89999389648438,163.6999969482422,167.60000610351562,10600693.0,14532274.85,0.0
2023-11-23,RVNL.NS,166.8000030517578,166.8000030517578,168.1999969482422,165.60000610351562,166.1999969482422,8264019.0,14233786.476190476,0.0
2023-11-24,RVNL.NS,167.0,167.0,168.5,165.3000030517578,166.9499969482422,9140137.0,13607802.095238095,0.0
2023-11-28,RVNL.NS,166.10000610351562,166.10000610351562,168.6999969482422,165.5500030517578,167.25,9900235.0,12555763.85,0.0
2023-11-29,RVNL.NS,165.35000610351562,165.35000610351562,167.5,165.0500030517578,166.75,7582017.0,12411536.2,0.0
2023-11-30,RVNL.NS,164.1999969482422,164.1999969482422,165.75,162.10000610351562,165.4499969482422,10151856.0,12342364.85,0.0
2023-12-01,RVNL.NS,165.0,165.0,169.35000610351562,164.25,164.85000610351562,10803510.0,12485802.75,0.0
2023-12-04,RVNL.NS,172.39999389648438,172.39999389648438,175.60000610351562,166.89999389648438,169.0,42370540.0,14595841.631578946,0.0
2023-12-05,RVNL.NS,170.0,170.0,174.25,168.5,173.3000030517578,13059659.0,14519032.5,0.0
2023-12-06,RVNL.NS,170.85000610351562,170.85000610351562,173.4499969482422,167.75,170.39999389648438,15836447.0,14820752.3,0.0
2023-12-07,RVNL.NS,170.10000610351562,170.10000610351562,171.75,167.75,168.10000610351562,10201395.0,14810901.05,0.0
2023-12-08,RVNL.NS,171.14999389648438,171.14999389648438,175.75,169.5500030517578,171.0,24620500.0,15019988.9,0.0
2023-12-11,RVNL.NS,178.35000610351562,178.35000610351562,180.8000030517578,171.8000030517578,172.0,51111463.0,17293925.94736842,0.0
2023-12-12,RVNL.NS,177.9499969482422,177.9499969482422,185.60000610351562,176.60000610351562,183.25,32976209.0,18078040.1,0.0
2023-12-13,RVNL.NS,176.9499969482422,176.9499969482422,179.4499969482422,175.1999969482422,178.75,10438818.0,18317071.8,0.0
2023-12-14,RVNL.NS,181.75,181.75,187.1999969482422,178.0500030517578,178.5,53402614.0,19987811.904761903,0.0
2023-12-15,RVNL.NS,183.14999389648438,183.14999389648438,187.0,181.1999969482422,183.25,33011787.0,21060291.714285713,0.0
2023-12-18,RVNL.NS,182.60000610351562,182.60000610351562,184.1999969482422,179.35000610351562,184.0,14940222.0,20109852.65,0.0
2023-12-19,RVNL.NS,183.85000610351562,183.85000610351562,187.89999389648438,182.9499969482422,183.1999969482422,23085130.0,20251532.523809522,0.0
2023-12-20,RVNL.NS,172.10000610351562,172.10000610351562,187.5,170.0,187.39999389648438,27386563.0,20817136.95238095,0.0
2023-12-21,RVNL.NS,177.39999389648438,177.39999389648438,178.25,165.60000610351562,170.8000030517578,19234072.0,20862756.476190478,0.0
2023-12-22,RVNL.NS,176.89999389648438,176.89999389648438,178.6999969482422,175.0,178.39999389648438,8887707.0,20781185.714285713,0.0
2023-12-26,RVNL.NS,178.64999389648438,178.64999389648438,180.5,175.39999389648438,177.75,9823977.0,21441236.05,0.0
2023-12-27,RVNL.NS,177.8000030517578,177.8000030517578,180.8000030517578,176.5500030517578,179.35000610351562,6991847.0,20753169.904761903,0.0
2023-12-28,RVNL.NS,177.39999389648438,177.39999389648438,178.9499969482422,176.0,178.60000610351562,6859414.0,20608368.904761903,0.0
2023-12-29,RVNL.NS,181.5500030517578,181.5500030517578,184.64999389648438,177.14999389648438,177.39999389648438,20186770.0,21208595.23809524,0.0
2024-01-01,RVNL.NS,182.0,182.0,185.60000610351562,181.10000610351562,181.89999389648438,13833701.0,21912941.75,0.0
2024-01-02,RVNL.NS,180.8000030517578,180.8000030517578,183.39999389648438,177.5,182.39999389648438,7909774.0,21246124.23809524,0.0
2024-01-03,RVNL.NS,185.3000030517578,185.3000030517578,189.0,182.75,182.89999389648438,45596593.0,21399745.80952381,0.0
2024-01-04,RVNL.NS,185.5,185.5,188.39999389648438,184.5,186.64999389648438,15879759.0,21534036.285714287,0.0
2024-01-05,RVNL.NS,184.64999389648438,184.64999389648438,186.89999389648438,183.0,186.35000610351562,10233509.0,21267229.714285713,0.0
2024-01-08,RVNL.NS,182.10000610351562,182.10000610351562,185.5,181.3000030517578,185.4499969482422,8211288.0,21000060.85,0.0
2024-01-09,RVNL.NS,185.3000030517578,185.3000030517578,187.1999969482422,181.85000610351562,183.0500030517578,11569461.0,20550984.666666668,0.0
2024-01-10,RVNL.NS,197.39999389648438,197.39999389648438,199.1999969482422,182.85000610351562,186.0,72587866.0,21573670.523809522,0.0
2024-01-11,RVNL.NS,199.8000030517578,199.8000030517578,205.39999389648438,198.5500030517578,200.75,51040633.0,22433881.19047619,0.0
2024-01-12,RVNL.NS,203.25,203.25,207.0,198.5500030517578,200.8000030517578,29429746.0,23338211.095238097,0.0
2024-01-15,RVNL.NS,220.64999389648438,220.64999389648438,230.64999389648438,203.5500030517578,204.25,136773825.0,27023092.85,0.0
2024-01-16,RVNL.NS,223.5500030517578,223.5500030517578,231.9499969482422,219.0,225.0,68897751.0,29017124.19047619,0.0
2024-01-17,RVNL.NS,240.39999389648438,240.39999389648438,245.89999389648438,216.0500030517578,223.39999389648438,114133165.0,33740597.666666664,0.0
2024-01-18,RVNL.NS,243.60000610351562,243.60000610351562,251.39999389648438,227.0500030517578,247.60000610351562,105611386.0,37670419.38095238,0.0
2024-01-19,RVNL.NS,291.25,291.25,292.29998779296875,245.0,245.75,178930889.0,44886815.85714286,0.0
2024-01-22,RVNL.NS,291.25,291.25,291.25,291.25,291.25,0.0,45725067.7,0.0
2024-01-23,RVNL.NS,288.75,288.75,345.5,288.3500061035156,332.0,80917623.0,47400903.666666664,0.0
